Id,Salesforce_Link,FirstName,LastName,Company,Email,Status,RY_External_ID__c,RY_Sample_Status__c,CreatedDate
00QjX0000005xxAUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xxAUAQ/view,Hendrik,Mthembu,[Individual Applicant],hendrikmthembu47@gmail.com,New,RY-LEAD-00743577,Qualified,2026-09-09T12:43:15.000+0000
00QjX0000005yjVUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yjVUAQ/view,Ashwin,Daniels,[Individual Applicant],,New,RY-LEAD-00752860,Nurture,2026-09-09T12:47:53.000+0000
00QjX0000005yZsUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yZsUAI/view,Nokuthula,Smith,[Individual Applicant],nokuthula.smith61@hotmail.com,New,RY-LEAD-00757561,Converted,2026-09-09T12:46:58.000+0000
00QjX0000005vljUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vljUAA/view,Bongani,Mahlangu,[Individual Applicant],bongani.mahlangu305@vodamail.co.za,New,RY-LEAD-00759687,Working - Contacted,2026-09-09T12:41:40.000+0000
00QjX0000005wTJUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wTJUAY/view,Zodwa,Smith,[Individual Applicant],zodwa.smith100@outlook.com,New,RY-LEAD-00761109,Open - Not Contacted,2026-09-09T12:43:54.000+0000
00QjX0000005sZKUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005sZKUAY/view,Themba,Maseko,[Individual Applicant],themba_maseko17@mweb.co.za,New,RY-LEAD-00761171,Working - Contacted,2026-09-09T12:41:34.000+0000
00QjX0000005xIpUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xIpUAI/view,Thandiwe,Reddy,[Individual Applicant],,New,RY-LEAD-00766213,Unqualified,2026-09-09T12:44:36.000+0000
00QjX0000005tTmUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005tTmUAI/view,Chantelle,Hendricks,[Individual Applicant],chantelle.hendricks87@gmail.com,New,RY-LEAD-00770619,Working - Contacted,2026-09-09T12:44:52.000+0000
00QjX0000005xfOUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xfOUAQ/view,Busisiwe,Coetzee,[Individual Applicant],busisiwe_coetzee22@gmail.com,New,RY-LEAD-00773860,Open - Not Contacted,2026-09-09T12:40:29.000+0000
00QjX0000005t5bUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005t5bUAA/view,Megan,Mahlangu,[Individual Applicant],,New,RY-LEAD-00781312,Open - Not Contacted,2026-09-09T12:39:58.000+0000
00QjX0000005vliUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vliUAA/view,Marlize,Dlamini,[Individual Applicant],marlize.dlamini135@gmail.com,New,RY-LEAD-00782612,Qualified,2026-09-09T12:41:32.000+0000
00QjX0000005vtjUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vtjUAA/view,Megan,Molefe,[Individual Applicant],megan.molefe141@hotmail.com,New,RY-LEAD-00783054,Nurture,2026-09-09T12:45:18.000+0000
00QjX0000005yWcUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yWcUAI/view,Daniel,Van Wyk,[Individual Applicant],danielvanwyk51@gmail.com,New,RY-LEAD-00790229,Unqualified,2026-09-09T12:43:19.000+0000
00QjX0000005y20UAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005y20UAA/view,Kyle,Sithole,[Individual Applicant],kyle.sithole116@gmail.com,New,RY-LEAD-00793936,Nurture,2026-09-09T12:50:51.000+0000
00QjX0000005y3bUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005y3bUAA/view,Emma,Mthembu,[Individual Applicant],emma.mthembu267@gmail.com,New,RY-LEAD-00795697,Working - Contacted,2026-09-09T12:43:47.000+0000
00QjX0000005sr4UAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005sr4UAA/view,Jessica,Nkosi,[Individual Applicant],jessica.nkosi181@gmail.com,New,RY-LEAD-00796015,Qualified,2026-09-09T12:45:05.000+0000
00QjX0000005xFbUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xFbUAI/view,Pieter,Smith,[Individual Applicant],pieter_smith25@gmail.com,New,RY-LEAD-00802151,Working - Contacted,2026-09-09T12:41:29.000+0000
00QjX0000005yGVUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yGVUAY/view,Ashwin,Nkosi,[Individual Applicant],ashwin.nkosi120@gmail.com,New,RY-LEAD-00808130,Qualified,2026-09-09T12:46:46.000+0000
00QjX0000005xE1UAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xE1UAI/view,Katlego,Jansen,[Individual Applicant],katlego_jansen18@gmail.com,New,RY-LEAD-00809636,Working - Contacted,2026-09-09T12:40:38.000+0000
00QjX0000005wl6UAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wl6UAA/view,Bongani,Venter,[Individual Applicant],bongani.venter164@hotmail.com,New,RY-LEAD-00810061,Open - Not Contacted,2026-09-09T12:50:54.000+0000
00QjX0000005yOZUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yOZUAY/view,Bongani,Ndlovu,[Individual Applicant],bongani.ndlovu360@icloud.com,New,RY-LEAD-00810731,Open - Not Contacted,2026-09-09T12:48:44.000+0000
00QjX0000005sG1UAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005sG1UAI/view,Lerato,Petersen,[Individual Applicant],lerato.petersen2@gmail.com,New,RY-LEAD-00811655,Converted,2026-09-09T12:48:58.000+0000
00QjX0000005u3GUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005u3GUAQ/view,Ayanda,Molefe,[Individual Applicant],ayanda.molefe288@gmail.com,New,RY-LEAD-00817925,Nurture,2026-09-09T12:48:15.000+0000
00QjX0000005uklUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005uklUAA/view,Nomsa,Mabaso,[Individual Applicant],nomsa.mabaso227@outlook.com,New,RY-LEAD-00820557,Converted,2026-09-09T12:46:35.000+0000
00QjX0000005sFzUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005sFzUAI/view,Mandla,Williams,[Individual Applicant],mandla_williams25@gmail.com,New,RY-LEAD-00824930,Nurture,2026-09-09T12:48:40.000+0000
00QjX0000005yEsUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yEsUAI/view,Bongani,Sibiya,[Individual Applicant],bongani.sibiya240@gmail.com,New,RY-LEAD-00827612,Working - Contacted,2026-09-09T12:45:31.000+0000
00QjX0000005vnHUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vnHUAQ/view,Zanele,Maseko,[Individual Applicant],zanele.maseko233@gmail.com,New,RY-LEAD-00827636,Working - Contacted,2026-09-09T12:52:29.000+0000
00QjX0000005yErUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yErUAI/view,ROCHE,Moodley,[Individual Applicant],rochemoodley17@gmail.com,New,RY-LEAD-00838378,Open - Not Contacted,2026-09-09T12:39:56.000+0000
00QjX0000005vNUUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vNUUAY/view,Hendrik,Mokoena,[Individual Applicant],hendrik.mokoena162@yahoo.com,New,RY-LEAD-00838699,Working - Contacted,2026-09-09T12:49:59.000+0000
00QjX0000005xynUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xynUAA/view,Bongani,Pretorius,[Individual Applicant],bonganipretorius100@gmail.com,New,RY-LEAD-00843139,Working - Contacted,2026-09-09T12:50:23.000+0000
00QjX0000005y5HUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005y5HUAQ/view,Michael,Nkosi,[Individual Applicant],michaelnkosi116@icloud.com,New,RY-LEAD-00849580,Nurture,2026-09-09T12:49:25.000+0000
00QjX0000005wg8UAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wg8UAA/view,Naledi,Jansen,[Individual Applicant],naledi.jansen915@hotmail.com,New,RY-LEAD-00851281,Working - Contacted,2026-09-09T12:45:53.000+0000
00QjX0000005tiIUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005tiIUAQ/view,Thandiwe,Nkosi,[Individual Applicant],thandiwe.nkosi382@outlook.com,New,RY-LEAD-00858273,Working - Contacted,2026-09-09T12:41:18.000+0000
00QjX0000005xQsUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xQsUAI/view,Thabo,Sibiya,[Individual Applicant],thabo.sibiya312@gmail.com,New,RY-LEAD-00863680,Working - Contacted,2026-09-09T12:50:33.000+0000
00QjX0000005y8SUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005y8SUAQ/view,Anmarie,Jacobs,[Individual Applicant],anmarie.jacobs82@gmail.com,New,RY-LEAD-00870928,Converted,2026-09-09T12:43:25.000+0000
00QjX0000005vk6UAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vk6UAA/view,Dewald,Radebe,[Individual Applicant],dewald.radebe84@gmail.com,New,RY-LEAD-00871518,Working - Contacted,2026-09-09T12:40:27.000+0000
00QjX0000005tSCUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005tSCUAY/view,David,Molefe,[Individual Applicant],david.molefe278@mweb.co.za,New,RY-LEAD-00877142,Open - Not Contacted,2026-09-09T12:44:40.000+0000
00QjX0000005ucjUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005ucjUAA/view,Mandla,Khumalo,[Individual Applicant],mandlakhumalo133@icloud.com,New,RY-LEAD-00879330,Open - Not Contacted,2026-09-09T12:41:59.000+0000
00QjX0000005uciUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005uciUAA/view,Mandla,PILLAY,[Individual Applicant],mandla.pillay220@outlook.com,New,RY-LEAD-00883219,Nurture,2026-09-09T12:41:55.000+0000
00QjX0000005w0EUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005w0EUAQ/view,Naledi,Nyathi,[Individual Applicant],naledi.nyathi189@gmail.com,New,RY-LEAD-00887725,Working - Contacted,2026-09-09T12:47:03.000+0000
00QjX0000005tDdUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005tDdUAI/view,Roche,Govender,[Individual Applicant],roche.govender46@gmail.com,New,RY-LEAD-00897969,Working - Contacted,2026-09-09T12:41:51.000+0000
00QjX0000005xoUUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xoUUAQ/view,Katlego,Zulu,[Individual Applicant],katlego.zulu338@yahoo.com,New,RY-LEAD-00900283,Working - Contacted,2026-09-09T12:44:33.000+0000
00QjX0000005viWUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005viWUAQ/view,Themba,Adams,[Individual Applicant],thembaadams5@mweb.co.za,New,RY-LEAD-00906192,Unqualified,2026-09-09T12:47:52.000+0000
00QjX0000005taDUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005taDUAQ/view,Willem,Steyn,[Individual Applicant],,New,RY-LEAD-00919954,Unqualified,2026-09-09T12:48:59.000+0000
00QjX0000005yl7UAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yl7UAA/view,Zanele,Pretorius,[Individual Applicant],zanele.pretorius230@gmail.com,New,RY-LEAD-00921040,Qualified,2026-09-09T12:49:21.000+0000
00QjX0000005y5GUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005y5GUAQ/view,Zanele,Adams,[Individual Applicant],zanele.adams249@gmail.com,New,RY-LEAD-00925111,Working - Contacted,2026-09-09T12:48:31.000+0000
00QjX0000005sxSUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005sxSUAQ/view,Nomsa,Mokoena,[Individual Applicant],nomsa_mokoena80@gmail.com,New,RY-LEAD-00925497,Working - Contacted,2026-09-09T12:40:02.000+0000
00QjX0000005yGUUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yGUUAY/view,Lerato,Radebe,[Individual Applicant],lerato_radebe386@gmail.co.za,New,RY-LEAD-00937106,Converted,2026-09-09T12:46:12.000+0000
00QjX0000005xxCUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xxCUAQ/view,Sipho,Maseko,[Individual Applicant],siphomaseko349@yahoo.com,New,RY-LEAD-00941529,Working - Contacted,2026-09-09T12:46:22.000+0000
00QjX0000005tTlUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005tTlUAI/view,Bongani,Botha,[Individual Applicant],bonganibotha136@gmail.com,New,RY-LEAD-00943853,Nurture,2026-09-09T12:41:13.000+0000
00QjX0000005wxwUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wxwUAA/view,Themba,Venter,[Individual Applicant],themba.venter158@hotmail.com,New,RY-LEAD-00945480,Working - Contacted,2026-09-09T12:51:01.000+0000
00QjX0000005yhwUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yhwUAA/view,Hendrik,Nel,[Individual Applicant],hendriknel37@icloud.com,New,RY-LEAD-00946510,Converted,2026-09-09T12:47:55.000+0000
00QjX0000005xKUUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xKUUAY/view,Tshepo,Jansen,[Individual Applicant],tshepo.jansen880@hotmail.com,New,RY-LEAD-00951573,Open - Not Contacted,2026-09-09T12:48:22.000+0000
00QjX0000005wHuUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wHuUAI/view,Andile,Mokoena,[Individual Applicant],andile.mokoena296@yahoo.com,New,RY-LEAD-00961341,Open - Not Contacted,2026-09-09T12:39:34.000+0000
00QjX0000005wMoUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wMoUAI/view,Naledi,Nel,[Individual Applicant],naledinel85@gmail.com,New,RY-LEAD-00973991,Qualified,2026-09-09T12:46:37.000+0000
00QjX0000005t5cUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005t5cUAA/view,Tshepo,Reddy,[Individual Applicant],tsheporeddy84@gmail.com,New,RY-LEAD-00981495,Open - Not Contacted,2026-09-09T12:40:00.000+0000
00QjX0000005vtkUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vtkUAA/view,Riaan,Daniels,[Individual Applicant],riaandaniels46@outlook.com,New,RY-LEAD-00984423,Working - Contacted,2026-09-09T12:45:29.000+0000
00QjX0000005whkUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005whkUAA/view,Tshepo,Van Wyk,[Individual Applicant],tshepovanwyk9371@mweb.co.za,New,RY-LEAD-00991265,Nurture,2026-09-09T12:42:37.000+0000
00QjX0000005xylUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xylUAA/view,Yusuf,Mthembu,[Individual Applicant],yusufmthembu75@mweb.co.za,New,RY-LEAD-00998752,Unqualified,2026-09-09T12:47:08.000+0000
00QjX0000005uzKUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005uzKUAQ/view,Jessica,Zulu,[Individual Applicant],jessicazulu70@outlook.com,New,RY-LEAD-01000796,Converted,2026-09-09T12:44:56.000+0000
00QjX0000005wcxUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wcxUAA/view,Ayanda,Nortje,[Individual Applicant],ayanda.nortje135@gmail.com,New,RY-LEAD-01001183,Working - Contacted,2026-09-09T12:39:31.000+0000
00QjX0000005yBgUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yBgUAI/view,Daniel,Adams,[Individual Applicant],danieladams63@outlook.com,New,RY-LEAD-01005682,Open - Not Contacted,2026-09-09T12:51:56.000+0000
00QjX0000005w6dUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005w6dUAA/view,Lindiwe,Steyn,[Individual Applicant],lindiwe.steyn175@gmail.com,New,RY-LEAD-01006452,Working - Contacted,2026-09-09T12:46:28.000+0000
00QjX0000005voxUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005voxUAA/view,pieter,Smith,[Individual Applicant],pieter.smith609@webmail.co.za,New,RY-LEAD-01007073,Qualified,2026-09-09T12:47:40.000+0000
00QjX0000005xx8UAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xx8UAA/view,Kirsten,Mahlangu,[Individual Applicant],kirsten.mahlangu701@gmail.com,New,RY-LEAD-01013327,Open - Not Contacted,2026-09-09T12:42:18.000+0000
00QjX0000005yTPUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yTPUAY/view,Lwazi,Fourie,[Individual Applicant],lwazifourie48@gmail.com,New,RY-LEAD-01024789,Open - Not Contacted,2026-09-09T12:49:19.000+0000
00QjX0000005vQiUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vQiUAI/view,Ayanda,Ndlovu,[Individual Applicant],ayanda.ndlovu450@gmail.com,New,RY-LEAD-01024808,Working - Contacted,2026-09-09T12:51:26.000+0000
00QjX0000005sZLUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005sZLUAY/view,Refilwe,Nkosi,[Individual Applicant],refilwe.nkosi362@gmail.com,New,RY-LEAD-01026702,Nurture,2026-09-09T12:46:56.000+0000
00QjX0000005wjNUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wjNUAQ/view,Mandla,Nel,[Individual Applicant],mandlanel98@outlook.com,New,RY-LEAD-01026857,Qualified,2026-09-09T12:45:51.000+0000
00QjX0000005wxuUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wxuUAA/view,Yusuf,Mokoena,[Individual Applicant],yusufmokoena77@gmail.com,New,RY-LEAD-01030573,Unqualified,2026-09-09T12:44:07.000+0000
00QjX0000005tGsUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005tGsUAI/view,Ilse,Van Wyk,[Individual Applicant],ilsevanwyk26@icloud.com,New,RY-LEAD-01034363,Nurture,2026-09-09T12:43:27.000+0000
00QjX0000005trzUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005trzUAA/view,Ayanda,Nkosi,[Individual Applicant],ayanda.nkosi509@hotmail.com,New,RY-LEAD-01035503,Nurture,2026-09-09T12:45:43.000+0000
00QjX0000005wTGUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wTGUAY/view,Tariq,Pillay,[Individual Applicant],tariq.pillay80@outlook.com,New,RY-LEAD-01045804,Working - Contacted,2026-09-09T12:39:51.000+0000
00QjX0000005yEuUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yEuUAI/view,Sibusiso,Naidoo,[Individual Applicant],sibusiso.naidoo54@gmail.com,New,RY-LEAD-01052261,Open - Not Contacted,2026-09-09T12:46:04.000+0000
00QjX0000005ueKUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005ueKUAQ/view,Megan,Nkosi,[Individual Applicant],megan.nkosi238@yahoo.com,New,RY-LEAD-01054848,Converted,2026-09-09T12:41:49.000+0000
00QjX0000005sfkUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005sfkUAA/view,Fatima,fourie,[Individual Applicant],fatima.fourie92@webmail.co.za,New,RY-LEAD-01061308,Qualified,2026-09-09T12:51:12.000+0000
00QjX0000005wUtUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wUtUAI/view,Tshepo,Radebe,[Individual Applicant],tsheporadebe824@yahoo.com,New,RY-LEAD-01062027,Nurture,2026-09-09T12:49:13.000+0000
00QjX0000005v49UAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005v49UAA/view,Refilwe,PRETORIUS,[Individual Applicant],refilwe.pretorius790@gmail.com,New,RY-LEAD-01062561,Open - Not Contacted,2026-09-09T12:48:46.000+0000
00QjX0000005t0iUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005t0iUAA/view,Thandiwe,Molefe,[Individual Applicant],thandiwe.molefe887@outlook.com,New,RY-LEAD-01063157,Working - Contacted,2026-09-09T12:48:27.000+0000
00QjX0000005v5nUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005v5nUAA/view,David,Jansen,[Individual Applicant],david_jansen452@gmail.com,New,RY-LEAD-01064256,Converted,2026-09-09T12:42:12.000+0000
00QjX0000005vNSUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vNSUAY/view,Kirsten,Pretorius,[Individual Applicant],kirsten_pretorius281@icloud.com,New,RY-LEAD-01066337,Converted,2026-09-09T12:41:36.000+0000
00QjX0000005sJGUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005sJGUAY/view,Lindiwe,Nkosi,[Individual Applicant],lindiwe_nkosi60@hotmail.com,New,RY-LEAD-01069791,Open - Not Contacted,2026-09-09T12:39:24.000+0000
00QjX0000005yTNUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yTNUAY/view,Nokuthula,Pretorius,[Individual Applicant],nokuthula.pretorius470@gmail.com,New,RY-LEAD-01069927,Unqualified,2026-09-09T12:42:21.000+0000
00QjX0000005vCDUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vCDUAY/view,Hendrik,Nkosi,[Individual Applicant],hendrik_nkosi972@telkomsa.net,New,RY-LEAD-01070931,Converted,2026-09-09T12:49:45.000+0000
00QjX0000005tBzUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005tBzUAI/view,Lwazi,jacobs,[Individual Applicant],lwazi.jacobs159@vodamail.co.za,New,RY-LEAD-01083245,Working - Contacted,2026-09-09T12:44:28.000+0000
00QjX0000005xPIUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xPIUAY/view,Fatima,Mabaso,[Individual Applicant],fatimamabaso38@gmail.com,New,RY-LEAD-01084236,Converted,2026-09-09T12:47:10.000+0000
00QjX0000005yd3UAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yd3UAA/view,Nokuthula,Nyathi,[Individual Applicant],nokuthula.nyathi440@gmail.com,New,RY-LEAD-01091620,Qualified,2026-09-09T12:45:38.000+0000
00QjX0000005uclUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005uclUAA/view,Palesa,Williams,[Individual Applicant],palesa.williams232@gmail.com,New,RY-LEAD-01093060,Nurture,2026-09-09T12:42:08.000+0000
00QjX0000005yZtUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yZtUAI/view,Tshepo,Adams,[Individual Applicant],tshepo.adams430@hotmail.com,New,RY-LEAD-01094148,Working - Contacted,2026-09-09T12:47:26.000+0000
00QjX0000005uxkUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005uxkUAA/view,Kyle,Nkosi,[Individual Applicant],kyle.nkosi188@webmail.co.za,New,RY-LEAD-01107509,Open - Not Contacted,2026-09-09T12:49:52.000+0000
00QjX0000005wTKUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wTKUAY/view,Naledi,Ndlovu,[Individual Applicant],naledindlovu53@outlook.com,New,RY-LEAD-01107918,Converted,2026-09-09T12:46:09.000+0000
00QjX0000005y5IUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005y5IUAQ/view,Aisha,Van Wyk,[Individual Applicant],aishavanwyk39@gmail.com,New,RY-LEAD-01109679,Open - Not Contacted,2026-09-09T12:49:54.000+0000
00QjX0000005yRpUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yRpUAI/view,Thabo,Reddy,[Individual Applicant],thabo.reddy321@gmail.com,New,RY-LEAD-01110306,Open - Not Contacted,2026-09-09T12:44:24.000+0000
00QjX0000005vYlUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vYlUAI/view,James,Damons,[Individual Applicant],james.damons496@gmail.com,New,RY-LEAD-01110491,Converted,2026-09-09T12:39:45.000+0000
00QjX0000005sxTUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005sxTUAQ/view,Johan,Williams,[Individual Applicant],johan.williams337@webmail.co.za,New,RY-LEAD-01116432,Nurture,2026-09-09T12:45:34.000+0000
00QjX0000005vc3UAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vc3UAA/view,Naledi,Pillay,[Individual Applicant],naledipillay119@hotmail.com,New,RY-LEAD-01119442,Working - Contacted,2026-09-09T12:50:48.000+0000
00QjX0000005uEaUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005uEaUAI/view,Lerato,Smith,[Individual Applicant],lerato.smith331@outlook.com,New,RY-LEAD-01122040,Nurture,2026-09-09T12:49:46.000+0000
00QjX0000005yoLUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yoLUAQ/view,Zanele,Jacobs,[Individual Applicant],zanele.jacobs286@vodamail.co.za,New,RY-LEAD-01124633,Nurture,2026-09-09T12:50:24.000+0000
00QjX0000005xvXUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xvXUAQ/view,Zaid,Dlamini,[Individual Applicant],zaid.dlamini125@gmail.com,New,RY-LEAD-01125068,Converted,2026-09-09T12:50:11.000+0000
00QjX0000005vNTUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vNTUAY/view,Roche,Pillay,[Individual Applicant],,New,RY-LEAD-01125706,Working - Contacted,2026-09-09T12:46:42.000+0000
00QjX0000005y5CUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005y5CUAQ/view,James,Damons,[Individual Applicant],james.damons114@gmail.com,New,RY-LEAD-01126722,Working - Contacted,2026-09-09T12:40:10.000+0000
00QjX0000005snuUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005snuUAA/view,Mandla,Nyathi,[Individual Applicant],mandla.nyathi684@outlook.com,New,RY-LEAD-01127332,Nurture,2026-09-09T12:40:53.000+0000
00QjX0000005uEcUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005uEcUAI/view,Willem,Steyn,[Individual Applicant],willem.steyn120@gmail.com,New,RY-LEAD-01127747,Working - Contacted,2026-09-09T12:50:17.000+0000
00QjX0000005xaZUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xaZUAQ/view,Nomsa,Dlamini,[Individual Applicant],nomsa.dlamini284@gmail.com,New,RY-LEAD-01134593,Working - Contacted,2026-09-09T12:43:59.000+0000
00QjX0000005yOYUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yOYUAY/view,Thabo,Sithole,[Individual Applicant],thabosithole245@gmail.com,New,RY-LEAD-01135184,Qualified,2026-09-09T12:42:48.000+0000
00QjX0000005vQgUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vQgUAI/view,Johan,Petersen,[Individual Applicant],johan.petersen186@gmail.com,New,RY-LEAD-01138090,Unqualified,2026-09-09T12:42:06.000+0000
